12894 , 4, online, outline
38.64, 2.46990, 0.96960, 4.4145, 1
69.42, 2.48190, 0.31340, 11.6395, 1
38.28, 2.48190, 0.96370, 4.4415, 1
68.27, 2.49400, 0.30640, 11.7030, 1
49.35, 2.49400, 0.61420, 7.7052, 1
37.58, 2.49400, 0.96180, 4.4126, 1
67.15, 2.50600, 0.30960, 11.6315, 1
36.9, 2.50600, 0.99100, 4.2527, 1
48.76, 2.51810, 0.59220, 7.8958, 1
36.57, 2.51810, 1.02810, 4.1048, 1
34.42, 2.51810, 1.11920, 3.5427, 1
66.07, 2.53010, 0.32120, 11.4927, 1
48.19, 2.53010, 0.59750, 7.8475, 1
35.93, 2.53010, 1.14520, 3.6518, 1
65.02, 2.55420, 0.34100, 11.2598, 1
47.63, 2.55420, 0.63590, 7.6061, 1
64, 2.56630, 0.36440, 10.9673, 1
63.01, 2.57830, 0.39740, 10.6014, 1
44.04, 2.57830, 0.52930, 8.1413, 1
62.06, 2.59040, 0.43960, 10.1922, 1
58.51, 2.59040, 0.55260, 9.1251, 1
43.12, 2.59040, 0.53100, 8.0779, 1
47.08, 2.59040, 0.68110, 7.3712, 1
61.13, 2.60240, 0.48800, 9.7806, 1
56.89, 2.60240, 0.51630, 9.3078, 1
42.23, 2.60240, 0.54320, 7.9317, 1
56.11, 2.61450, 0.49860, 9.4193, 1
41.8, 2.61450, 0.55540, 7.8316, 1
40.96, 2.62650, 0.57900, 7.6005, 1
55.35, 2.63860, 0.48760, 9.5195, 1
40.16, 2.63860, 0.61150, 7.3055, 1
34.13, 2.63860, 1.09460, 3.9516, 1
54.61, 2.65060, 0.47360, 9.6110, 1
39.01, 2.65060, 0.64970, 6.9337, 1
33.85, 2.65060, 1.03700, 4.1727, 1
53.9, 2.66270, 0.46240, 9.6834, 1
37.58, 2.66270, 0.65350, 6.7735, 1
32.77, 2.66270, 0.60610, 6.4826, 1
34.71, 2.66270, 1.20010, 3.7304, 1
53.19, 2.67470, 0.45460, 9.7317, 1
30.8, 2.67470, 0.31720, 9.0408, 1
36.57, 2.67470, 0.67150, 6.5596, 1
35.01, 2.67470, 1.11620, 4.0836, 1
28.84, 2.68670, 0.22160, 10.1612, 1
35.31, 2.68670, 0.90890, 5.0342, 1
27.68, 2.69880, 0.16910, 11.0877, 1
52.51, 2.69880, 0.45470, 9.7495, 1
46.54, 2.69880, 0.69850, 7.5758, 1
51.85, 2.71080, 0.45330, 9.7463, 1
46.02, 2.71080, 0.64660, 7.9037, 1
51.2, 2.72290, 0.46020, 9.6767, 1
45.51, 2.72290, 0.60500, 8.1753, 1
50.57, 2.73490, 0.48280, 9.4869, 1
45.01, 2.73490, 0.57440, 8.3799, 1
44.52, 2.74700, 0.57550, 8.3630, 1
49.95, 2.75900, 0.53760, 9.1082, 1
49.35, 2.77110, 0.64530, 8.3873, 1
48.19, 2.77110, 0.98050, 6.4088, 1
48.76, 2.78310, 0.83740, 7.2439, 1
44.04, 2.80720, 0.62690, 8.1451, 1
43.57, 2.81930, 0.61720, 8.2013, 1
42.23, 2.83130, 0.62660, 8.0418, 1
41.37, 2.84340, 0.63110, 7.9605, 1
40.16, 2.85540, 0.61060, 8.0106, 1
39.38, 2.86750, 0.59070, 8.1041, 1
38.64, 2.87950, 0.57590, 8.1653, 1
33.57, 2.87950, 0.67390, 6.8354, 1
32.25, 2.89160, 0.26360, 10.4856, 1
37.93, 2.89160, 0.57020, 8.1640, 1
34.42, 2.89160, 1.04280, 4.9626, 1
29.47, 2.90360, 0.17060, 11.9095, 1
37.24, 2.90360, 0.57310, 8.1005, 1
36.25, 2.91570, 0.59170, 7.8850, 1
35.62, 2.92770, 0.63640, 7.5233, 1
34.71, 2.92770, 1.01610, 5.2277, 1
35.01, 2.93980, 0.82730, 6.2606, 1
69.42, 3.20480, 0.57570, 11.2426, 1
70.62, 3.22890, 0.57890, 11.3503, 1
67.15, 3.22890, 0.56890, 11.2159, 1
66.07, 3.24100, 0.56530, 11.2060, 1
27.68, 3.25300, 0.51310, 8.2710, 1
65.02, 3.26510, 0.57240, 11.1509, 1
74.47, 3.26510, 0.67790, 11.0170, 1
53.9, 3.26510, 0.94610, 8.5219, 1
28.44, 3.26510, 0.59920, 7.7605, 1
71.86, 3.27710, 0.62920, 11.2031, 1
53.19, 3.27710, 0.88280, 8.7707, 1
56.11, 3.27710, 1.15110, 7.9074, 1
29.68, 3.27710, 0.63250, 7.7423, 1
64, 3.28920, 0.58750, 11.0422, 1
52.51, 3.28920, 0.82490, 9.0084, 1
30.34, 3.28920, 0.61600, 7.9833, 1
51.85, 3.30120, 0.77340, 9.2290, 1
31.03, 3.30120, 0.59470, 8.2555, 1
63.01, 3.31330, 0.61210, 10.8745, 1
51.2, 3.31330, 0.73020, 9.4222, 1
31.51, 3.31330, 0.59430, 8.3506, 1
50.57, 3.32530, 0.69860, 9.5659, 1
31.75, 3.32530, 0.60260, 8.3550, 1
32.25, 3.33730, 0.62540, 8.2971, 1
62.06, 3.34940, 0.65070, 10.6590, 1
49.95, 3.34940, 0.68730, 9.6340, 1
32.51, 3.34940, 0.64180, 8.2530, 1
49.35, 3.36140, 0.67560, 9.6789, 1
32.77, 3.36140, 0.65620, 8.2241, 1
48.76, 3.37350, 0.62010, 9.9790, 1
33.03, 3.37350, 0.66420, 8.2362, 1
33.3, 3.38550, 0.66290, 8.3069, 1
44.04, 3.39760, 0.34980, 11.9015, 1
48.19, 3.39760, 0.57770, 10.2540, 1
33.57, 3.39760, 0.65050, 8.4458, 1
43.12, 3.40960, 0.33630, 12.0068, 1
47.63, 3.40960, 0.57610, 10.2470, 1
34.71, 3.40960, 0.56270, 9.1599, 1
33.85, 3.40960, 0.62770, 8.6478, 1
42.23, 3.42170, 0.32730, 12.0628, 1
34.42, 3.42170, 0.57070, 9.1019, 1
41.8, 3.43370, 0.32580, 12.0685, 1
47.08, 3.43370, 0.59050, 10.1633, 1
35.31, 3.43370, 0.62850, 8.8607, 1
40.96, 3.44580, 0.32530, 12.0191, 1
35.93, 3.44580, 0.54180, 9.5056, 1
39.77, 3.45780, 0.34180, 11.7197, 1
36.9, 3.45780, 0.45790, 10.2560, 1
39.01, 3.46990, 0.36600, 11.3866, 1
35.31, 3.87950, 0.66070, 9.5842, 1
28.84, 4.13250, 3.38030, 2.6334, 1
32, 4.15660, 6.62420, 1.6337, 1
32.77, 4.19280, nan, 0.7403, 1
27.31, 4.30120, 2.56170, 3.5838, 1
27.49, 4.31330, 2.62670, 3.5369, 1
27.68, 4.32530, 2.69410, 3.4898, 1
27.86, 4.33730, 2.75960, 3.4478, 1
28.06, 4.34940, 2.82310, 3.4111, 1
28.25, 4.37350, 2.89690, 3.3833, 1
28.44, 4.38550, 2.93950, 3.3756, 1
28.64, 4.39760, 2.96550, 3.3884, 1
28.84, 4.42170, 2.99090, 3.4217, 1
29.05, 4.43370, 2.99110, 3.4660, 1
29.26, 4.45780, 3.00120, 3.5186, 1
29.47, 4.46990, 2.98950, 3.5789, 1
29.68, 4.49400, 2.99330, 3.6408, 1
29.9, 4.51810, 3.00370, 3.6954, 1
30.12, 4.54220, 3.02390, 3.7381, 1
30.34, 4.56630, 3.05350, 3.7695, 1
30.57, 4.59040, 3.09470, 3.7870, 1
30.8, 4.61450, 3.15190, 3.7856, 1
31.03, 4.62650, 3.21340, 3.7605, 1
32.51, 4.63860, 2.85140, 4.4523, 1
31.27, 4.63860, 3.29030, 3.7192, 1
32.77, 4.65060, 2.54100, 5.0097, 1
31.75, 4.65060, 3.37670, 3.6989, 1
33.03, 4.66270, 2.21810, 5.6886, 1
33.3, 4.67470, 1.91940, 6.4309, 1
35.01, 4.69880, 1.43120, 8.0404, 1
53.19, 4.69880, 2.42480, 7.5666, 1
33.57, 4.69880, 1.67420, 7.1583, 1
33.85, 4.71080, 1.47750, 7.7810, 1
35.31, 4.71080, 1.66470, 7.4383, 1
34.42, 4.72290, 1.27440, 8.4901, 1
35.62, 4.73490, 1.80490, 7.1548, 1
52.51, 4.74700, 2.46270, 7.5309, 1
35.93, 4.75900, 1.87190, 7.0735, 1
36.25, 4.78310, 1.90710, 7.0749, 1
27.31, 4.78310, 3.98890, 2.8277, 1
51.85, 4.79520, 2.51670, 7.4668, 1
36.57, 4.80720, 1.92820, 7.1116, 1
27.49, 4.81930, 4.03880, 2.8544, 1
51.2, 4.83130, 2.59340, 7.3418, 1
36.9, 4.83130, 1.94350, 7.1627, 1
37.24, 4.85540, 1.95600, 7.2209, 1
27.68, 4.85540, 4.07320, 2.8927, 1
37.58, 4.87950, 1.96770, 7.2808, 1
50.57, 4.89160, 2.75250, 7.1251, 1
27.86, 4.89160, 4.11600, 2.9256, 1
37.93, 4.90360, 1.98040, 7.3386, 1
38.28, 4.92770, 1.99670, 7.3881, 1
28.06, 4.92770, 4.17480, 2.9476, 1
38.64, 4.95180, 2.01900, 7.4246, 1
39.01, 4.97590, 2.04990, 7.4427, 1
28.25, 4.97590, 4.27030, 2.9588, 1
59.36, 2.01200, 0.29430, 8.7338, 1
39.01, 2.01200, 0.30660, 6.1743, 1
58.51, 2.02410, 0.30020, 8.5840, 1
37.58, 2.02410, 0.21980, 7.7485, 1
57.69, 2.03610, 0.30780, 8.4021, 1
37.24, 2.03610, 0.21630, 7.8637, 1
44.52, 2.03610, 0.29250, 7.1508, 1
56.11, 2.04820, 0.32440, 7.9659, 1
36.9, 2.04820, 0.21690, 7.8637, 1
43.57, 2.04820, 0.28440, 7.2514, 1
46.54, 2.04820, 0.32070, 6.9616, 1
36.57, 2.06020, 0.21960, 7.8045, 1
55.35, 2.06020, 0.33710, 7.7183, 1
42.67, 2.06020, 0.26660, 7.5665, 1
47.63, 2.06020, 0.34670, 6.7410, 1
53.9, 2.07230, 0.36130, 7.2325, 1
41.8, 2.07230, 0.29690, 6.9239, 1
48.19, 2.07230, 0.35420, 6.7513, 1
48.76, 2.08430, 0.35990, 6.7889, 1
52.51, 2.08430, 0.38840, 6.7773, 1
36.25, 2.09640, 0.22760, 7.7446, 1
51.2, 2.09640, 0.41750, 6.3714, 1
49.95, 2.09640, 0.41580, 6.2807, 1
41.37, 2.10840, 0.30650, 6.8858, 1
30.57, 2.15660, 0.22610, 7.1309, 1
30.34, 2.16870, 0.21570, 7.4144, 1
30.12, 2.18070, 0.21400, 7.4792, 1
29.68, 2.19280, 0.22170, 7.2591, 1
40.96, 2.20480, 0.32550, 6.9856, 1
29.47, 2.20480, 0.23470, 6.9736, 1
29.26, 2.21690, 0.25640, 6.5536, 1
29.05, 2.24100, 0.29420, 6.0176, 1
89.04, 2.24100, 1.04290, 5.4837, 1
87.15, 2.25300, 0.99640, 5.6037, 1
31.51, 2.26510, 0.22070, 8.0225, 1
40.55, 2.26510, 0.30590, 7.5734, 1
31.27, 2.27710, 0.22630, 7.8851, 1
85.33, 2.27710, 0.96720, 5.7107, 1
83.59, 2.28920, 0.93380, 5.8030, 1
40.16, 2.30120, 0.28650, 8.1082, 1
31.75, 2.30120, 0.22730, 8.0854, 1
39.38, 2.31330, 0.25720, 8.7579, 1
81.92, 2.31330, 0.91470, 5.8844, 1
38.64, 2.32530, 0.24230, 9.1094, 1
80.31, 2.32530, 0.88810, 5.9624, 1
38.28, 2.33730, 0.24520, 9.0335, 1
34.71, 2.34940, 0.16400, 11.3884, 1
32, 2.34940, 0.21820, 8.6747, 1
78.77, 2.34940, 0.87300, 6.0355, 1
34.13, 2.36140, 0.14680, 12.2098, 1
35.62, 2.36140, 0.20710, 9.8765, 1
32.25, 2.36140, 0.19690, 9.5212, 1
37.93, 2.36140, 0.25000, 8.9774, 1
77.28, 2.36140, 0.84860, 6.1156, 1
33.57, 2.37350, 0.14150, 12.4541, 1
35.93, 2.37350, 0.22100, 9.5399, 1
37.58, 2.37350, 0.24380, 9.1580, 1
75.85, 2.37350, 0.82400, 6.2030, 1
36.25, 2.38550, 0.23110, 9.3538, 1
74.47, 2.39760, 0.80540, 6.3099, 1
73.14, 2.42170, 0.78610, 6.4270, 1
71.86, 2.43370, 0.75950, 6.5501, 1
31.03, 2.44580, 0.24010, 8.3700, 1
70.62, 2.45780, 0.74350, 6.6627, 1
28.64, 2.46990, 0.21320, 8.7594, 1
30.8, 2.48190, 0.20980, 9.4487, 1
28.84, 2.48190, 0.21850, 8.7070, 1
69.42, 2.48190, 0.73200, 6.7507, 1
30.57, 2.49400, 0.20750, 9.5445, 1
29.26, 2.49400, 0.22440, 8.6887, 1
68.27, 2.49400, 0.71860, 6.8076, 1
30.34, 2.50600, 0.21370, 9.3470, 1
67.15, 2.51810, 0.71610, 6.8389, 1
66.07, 2.53010, 0.70990, 6.8491, 1
65.02, 2.55420, 0.71050, 6.8592, 1
64, 2.56630, 0.70410, 6.8732, 1
63.01, 2.57830, 0.69630, 6.8992, 1
62.06, 2.59040, 0.68630, 6.9431, 1
61.13, 2.60240, 0.67380, 7.0087, 1
59.36, 2.61450, 0.63590, 7.2118, 1
57.69, 2.62650, 0.59360, 7.4900, 1
44.04, 2.62650, 0.53100, 6.6490, 1
43.12, 2.62650, 0.52010, 6.6468, 1
55.35, 2.63860, 0.53400, 7.9315, 1
44.52, 2.63860, 0.53510, 6.7090, 1
53.19, 2.65060, 0.49610, 8.2017, 1
52.51, 2.66270, 0.49250, 8.2239, 1
45.01, 2.66270, 0.53760, 6.8307, 1
41.8, 2.66270, 0.75980, 5.1772, 1
51.85, 2.67470, 0.49340, 8.1890, 1
51.2, 2.68670, 0.50040, 8.0765, 1
45.51, 2.68670, 0.53530, 7.0024, 1
49.95, 2.69880, 0.54630, 7.4520, 1
46.02, 2.69880, 0.52780, 7.1861, 1
46.54, 2.71080, 0.52400, 7.3383, 1
49.35, 2.71080, 0.59370, 6.9776, 1
41.37, 2.71080, 0.92630, 4.6730, 1
47.08, 2.72290, 0.52690, 7.4215, 1
40.96, 2.77110, 1.18390, 4.1120, 1
40.55, 2.81930, 1.53540, 3.5306, 1
40.16, 2.84340, 1.89070, 3.0564, 1
33.03, 2.85540, 1.18450, 3.7241, 1
35.31, 2.85540, 2.69850, 2.1965, 1
37.93, 2.85540, nan, 1.4580, 1
33.57, 2.86750, 1.07920, 4.0162, 1
36.9, 2.86750, nan, 1.6996, 1
32.25, 2.87950, 3.45520, 2.0169, 1
37.24, 2.87950, nan, 1.7244, 1
30.57, 2.90360, 1.12750, 3.7370, 1
30.12, 2.90360, 1.40960, 3.1672, 1
30.34, 2.91570, 1.22330, 3.5410, 1
31.03, 2.92770, 2.77690, 2.1019, 1
29.26, 2.92770, nan, 1.0557, 1
31.51, 3.42170, 0.91390, 5.2854, 1
31.27, 3.45780, 0.84380, 5.5965, 1
31.75, 3.48190, 0.92970, 5.3676, 1
32, 3.56630, 0.83730, 5.9389, 1
31.51, 4.65060, 0.78490, 9.1586, 1
31.75, 4.67470, 0.85850, 8.6649, 1
31.27, 4.68670, 0.76660, 9.3816, 1
32, 4.72290, 0.97100, 8.0463, 1
28.44, 4.74700, 0.44050, 13.1189, 1
28.84, 4.75900, 0.49250, 12.3909, 1
29.05, 4.77110, 0.53940, 11.7674, 1
29.26, 4.79520, 0.59590, 11.1210, 1
31.03, 4.79520, 0.83860, 9.0164, 1
29.47, 4.80720, 0.65150, 10.5256, 1
29.68, 4.83130, 0.70960, 10.0100, 1
32.25, 4.83130, 1.12740, 7.4673, 1
29.9, 4.84340, 0.76410, 9.5559, 1
30.12, 4.86750, 0.82400, 9.1400, 1
30.34, 4.89160, 0.88600, 8.7578, 1
30.57, 4.90360, 0.93730, 8.4632, 1
32.51, 4.96390, 1.26550, 7.1672, 1
48.76, 2.01200, 1.07860, 2.7086, 1
48.19, 2.02410, 1.10530, 2.6358, 1
36.25, 2.03610, 0.29580, 6.9097, 1
47.63, 2.03610, 1.13210, 2.5663, 1
31.51, 2.04820, 0.23770, 7.4768, 1
35.01, 2.04820, 0.28580, 6.9784, 1
39.77, 2.04820, 0.44180, 5.3507, 1
47.08, 2.04820, 1.15830, 2.5012, 1
30.57, 2.06020, 0.22690, 7.6610, 1
40.16, 2.06020, 0.47960, 5.0813, 1
46.54, 2.06020, 1.18270, 2.4437, 1
30.12, 2.07230, 0.22550, 7.6807, 1
40.96, 2.07230, 0.56160, 4.5593, 1
43.57, 2.07230, 0.97390, 2.8574, 1
29.68, 2.08430, 0.22720, 7.6119, 1
41.37, 2.08430, 0.61540, 4.2901, 1
28.84, 2.09640, 0.23390, 7.3111, 1
64, 2.19280, 0.96920, 4.6133, 1
63.01, 2.22890, 0.99100, 4.5933, 1
62.06, 2.25300, 1.00930, 4.5457, 1
61.13, 2.27710, 1.03470, 4.4729, 1
60.24, 2.31330, 1.07350, 4.3953, 1
59.36, 2.33730, 1.09770, 4.3335, 1
36.9, 2.34940, 0.38670, 7.1296, 1
28.84, 2.34940, 1.17040, 1.9410, 1
37.93, 2.36140, 0.39510, 7.2311, 1
33.3, 2.36140, 0.37380, 6.7746, 1
58.51, 2.36140, 1.11540, 4.2962, 1
38.64, 2.37350, 0.40400, 7.2739, 1
32, 2.37350, 0.40290, 6.1876, 1
39.01, 2.38550, 0.41250, 7.2651, 1
31.03, 2.38550, 0.46690, 5.3575, 1
57.69, 2.38550, 1.12160, 4.2983, 1
29.05, 2.38550, 1.10760, 2.1501, 1
39.38, 2.39760, 0.42380, 7.2185, 1
30.12, 2.39760, 0.61490, 4.1532, 1
39.77, 2.40960, 0.43890, 7.1225, 1
56.89, 2.40960, 1.11350, 4.3489, 1
40.16, 2.42170, 0.45970, 6.9594, 1
40.55, 2.43370, 0.48850, 6.7152, 1
56.11, 2.43370, 1.09140, 4.4495, 1
40.96, 2.44580, 0.52810, 6.3838, 1
55.35, 2.44580, 1.04610, 4.6010, 1
41.37, 2.45780, 0.58320, 5.9617, 1
41.8, 2.46990, 0.66050, 5.4522, 1
54.61, 2.46990, 1.00070, 4.8056, 1
53.9, 2.48190, 0.93930, 5.0575, 1
42.23, 2.48190, 0.76620, 4.8867, 1
53.19, 2.49400, 0.87980, 5.3321, 1
42.67, 2.49400, 0.89730, 4.3377, 1
52.51, 2.50600, 0.82940, 5.5915, 1
51.85, 2.51810, 0.79280, 5.7959, 1
43.12, 2.51810, 1.03630, 3.9166, 1
51.2, 2.53010, 0.77090, 5.9214, 1
43.57, 2.53010, 1.11300, 3.7358, 1
50.57, 2.54220, 0.76170, 5.9675, 1
49.95, 2.55420, 0.76290, 5.9450, 1
44.04, 2.55420, 1.12610, 3.7986, 1
29.68, 2.55420, 1.10080, 2.5910, 1
49.35, 2.56630, 0.77290, 5.8656, 1
45.01, 2.56630, 1.02640, 4.2478, 1
29.05, 2.56630, 0.88840, 3.2220, 1
48.19, 2.57830, 0.80640, 5.5869, 1
31.75, 2.60240, 2.66040, 1.2547, 1
32, 2.61450, 2.88080, 1.2083, 1
32.77, 2.79520, 2.18390, 1.6699, 1
33.85, 2.80720, 1.64060, 2.3698, 1
31.27, 2.80720, 99.99990, 0.9847, 1
35.01, 2.81930, 1.32430, 3.1418, 1
30.8, 2.81930, 4.36500, 1.0541, 1
36.25, 2.83130, 1.09940, 3.9235, 1
37.24, 2.84340, 0.97550, 4.5015, 1
37.93, 2.85540, 0.90960, 4.8921, 1
38.64, 2.86750, 0.85240, 5.2920, 1
64, 2.87950, 0.79830, 8.7186, 1
39.01, 2.87950, 0.82920, 5.5006, 1
39.38, 2.89160, 0.80830, 5.7089, 1
63.01, 2.90360, 0.80790, 8.6403, 1
39.77, 2.90360, 0.78970, 5.9141, 1
40.16, 2.91570, 0.77490, 6.1052, 1
62.06, 2.92770, 0.82100, 8.5328, 1
40.55, 2.92770, 0.76520, 6.2691, 1
40.96, 2.93980, 0.76180, 6.3927, 1
61.13, 2.95180, 0.83920, 8.3840, 1
41.37, 2.95180, 0.76610, 6.4626, 1
60.24, 2.96390, 0.85690, 8.1889, 1
41.8, 2.96390, 0.78110, 6.4568, 1
42.67, 2.97590, 0.84980, 6.1539, 1
59.36, 2.98800, 0.88800, 7.9517, 1
43.57, 2.98800, 0.98990, 5.5358, 1
58.51, 3.00000, 0.91850, 7.6791, 1
45.01, 3.00000, 1.27060, 4.6299, 1
57.69, 3.01200, 0.95530, 7.3805, 1
47.63, 3.01200, 1.71000, 3.7645, 1
56.89, 3.02410, 0.99880, 7.0615, 1
28.44, 3.09640, 0.61230, 6.1630, 1
28.64, 3.10840, 0.60930, 6.2680, 1
28.84, 3.12050, 0.60920, 6.3500, 1
29.26, 3.13250, 0.60660, 6.4952, 1
29.47, 3.14460, 0.60890, 6.5576, 1
29.9, 3.15660, 0.61030, 6.6725, 1
30.12, 3.16870, 0.61370, 6.7274, 1
30.34, 3.18070, 0.61760, 6.7783, 1
30.57, 3.19280, 0.62150, 6.8295, 1
36.57, 3.90360, 0.37830, 14.2198, 1
36.9, 3.91570, 0.39410, 14.0740, 1
37.24, 3.93980, 0.41480, 13.9017, 1
37.58, 3.95180, 0.43560, 13.7052, 1
37.93, 3.97590, 0.46240, 13.4755, 1
38.28, 4.00000, 0.49370, 13.2056, 1
38.64, 4.02410, 0.53050, 12.8854, 1
39.01, 4.04820, 0.57450, 12.5030, 1
39.38, 4.08430, 0.63140, 12.0444, 1
39.77, 4.12050, 0.70010, 11.5049, 1
40.16, 4.16870, 0.78580, 10.8984, 1
40.55, 4.21690, 0.88370, 10.2611, 1
40.96, 4.26510, 0.99110, 9.6387, 1
41.37, 4.31330, 1.10410, 9.0709, 1
29.68, 4.33730, 1.44900, 5.4441, 1
30.12, 4.34940, 1.40770, 5.6768, 1
29.26, 4.34940, 1.52910, 5.1612, 1
41.8, 4.36140, 1.21800, 8.5863, 1
30.57, 4.36140, 1.39140, 5.8343, 1
29.05, 4.36140, 1.57920, 5.0143, 1
30.8, 4.37350, 1.39560, 5.8843, 1
28.84, 4.37350, 1.62780, 4.8797, 1
31.03, 4.38550, 1.40510, 5.9163, 1
31.27, 4.39760, 1.42020, 5.9283, 1
31.51, 4.40960, 1.44030, 5.9237, 1
28.64, 4.42170, 1.69280, 4.7794, 1
31.75, 4.43370, 1.47230, 5.9068, 1
32, 4.44580, 1.50120, 5.8753, 1
32.25, 4.46990, 1.54340, 5.8298, 1
32.51, 4.48190, 1.58170, 5.7740, 1
28.44, 4.49400, 1.74930, 4.7493, 1
32.77, 4.50600, 1.63340, 5.7078, 1
33.03, 4.53010, 1.69130, 5.6297, 1
33.3, 4.55420, 1.75540, 5.5416, 1
33.57, 4.57830, 1.82580, 5.4450, 1
33.85, 4.61450, 1.91370, 5.3391, 1
34.13, 4.63860, 2.00000, 5.2248, 1
34.42, 4.67470, 2.10550, 5.1037, 1
34.71, 4.69880, 2.21030, 4.9754, 1
35.01, 4.73490, 2.33720, 4.8412, 1
35.31, 4.77110, 2.47680, 4.7011, 1
35.62, 4.80720, 2.63040, 4.5558, 1
35.93, 4.84340, 2.80060, 4.4041, 1
36.25, 4.87950, 2.99030, 4.2453, 1
36.57, 4.92770, 3.21810, 4.0793, 1
36.9, 4.96390, 3.45870, 3.9042, 1
65.02, 2.01200, 0.13470, 11.5334, 1
42.67, 2.01200, 0.10440, 10.1547, 1
51.2, 2.01200, 0.15210, 8.5853, 1
30.34, 2.01200, 0.09110, 8.4984, 1
35.93, 2.01200, 0.26010, 4.0761, 1
64, 2.02410, 0.13500, 11.4811, 1
41.8, 2.02410, 0.10110, 10.3456, 1
50.57, 2.02410, 0.15120, 8.6281, 1
29.9, 2.02410, 0.09460, 8.1895, 1
35.31, 2.02410, 0.23190, 4.3304, 1
63.01, 2.03610, 0.13540, 11.4253, 1
41.37, 2.03610, 0.10010, 10.4405, 1
49.95, 2.03610, 0.14980, 8.6992, 1
29.26, 2.03610, 0.10080, 7.6348, 1
35.01, 2.03610, 0.21030, 4.6236, 1
62.06, 2.04820, 0.13600, 11.3626, 1
40.55, 2.04820, 0.09800, 10.5554, 1
49.35, 2.04820, 0.14790, 8.7967, 1
28.64, 2.04820, 0.11090, 6.8909, 1
34.13, 2.04820, 0.16580, 5.5446, 1
40.16, 2.06020, 0.09740, 10.6194, 1
48.76, 2.06020, 0.14560, 8.9191, 1
33.57, 2.06020, 0.14500, 6.2643, 1
27.86, 2.06020, 0.12080, 6.2413, 1
61.13, 2.07230, 0.13830, 11.2928, 1
39.38, 2.07230, 0.09670, 10.6161, 1
47.63, 2.07230, 0.13760, 9.2765, 1
26.6, 2.07230, 0.10160, 7.1472, 1
33.03, 2.07230, 0.13330, 6.7712, 1
60.24, 2.08430, 0.13920, 11.2111, 1
39.01, 2.08430, 0.09700, 10.6025, 1
47.08, 2.08430, 0.13320, 9.5444, 1
32.25, 2.08430, 0.12450, 7.1535, 1
59.36, 2.09640, 0.14050, 11.1097, 1
38.64, 2.09640, 0.09850, 10.4925, 1
46.54, 2.09640, 0.12870, 9.8264, 1
31.75, 2.09640, 0.12150, 7.2967, 1
58.51, 2.10840, 0.14170, 11.0168, 1
37.93, 2.10840, 0.09950, 10.3532, 1
46.02, 2.10840, 0.12450, 10.1012, 1
31.03, 2.10840, 0.11910, 7.3599, 1
57.69, 2.12050, 0.14220, 10.9596, 1
45.01, 2.12050, 0.11600, 10.5964, 1
37.24, 2.12050, 0.10150, 10.1292, 1
30.34, 2.12050, 0.11720, 7.3910, 1
56.89, 2.13250, 0.14210, 10.9479, 1
44.52, 2.13250, 0.11270, 10.8333, 1
36.57, 2.13250, 0.10430, 9.8532, 1
29.68, 2.13250, 0.11660, 7.3546, 1
44.04, 2.14460, 0.11040, 11.0122, 1
56.11, 2.14460, 0.14160, 10.9566, 1
36.25, 2.14460, 0.10720, 9.6464, 1
28.64, 2.14460, 0.11530, 7.2621, 1
43.12, 2.15660, 0.10620, 11.2508, 1
55.35, 2.15660, 0.14130, 10.9514, 1
35.62, 2.15660, 0.10990, 9.3942, 1
27.68, 2.15660, 0.11000, 7.4318, 1
42.67, 2.16870, 0.10500, 11.3457, 1
54.61, 2.16870, 0.14160, 10.9174, 1
34.71, 2.16870, 0.11020, 9.2504, 1
27.31, 2.16870, 0.11090, 7.3541, 1
41.8, 2.18070, 0.10360, 11.3801, 1
53.9, 2.18070, 0.14220, 10.8619, 1
34.13, 2.18070, 0.10760, 9.3988, 1
26.6, 2.18070, 0.12160, 6.6207, 1
41.37, 2.19280, 0.10350, 11.3923, 1
53.19, 2.19280, 0.14310, 10.7935, 1
33.3, 2.19280, 0.10160, 9.7586, 1
40.96, 2.20480, 0.10450, 11.3230, 1
51.85, 2.20480, 0.14330, 10.6604, 1
32.77, 2.20480, 0.09860, 9.9554, 1
40.16, 2.21690, 0.10600, 11.1300, 1
51.2, 2.21690, 0.14420, 10.5930, 1
32, 2.21690, 0.09640, 10.0390, 1
39.77, 2.22890, 0.10850, 10.9509, 1
50.57, 2.22890, 0.14520, 10.5250, 1
31.27, 2.22890, 0.09480, 10.0716, 1
39.01, 2.24100, 0.11180, 10.6258, 1
49.95, 2.24100, 0.14610, 10.4601, 1
30.8, 2.24100, 0.09530, 9.9949, 1
69.42, 2.24100, 0.69290, 3.8671, 1
49.35, 2.25300, 0.14690, 10.4017, 1
38.28, 2.25300, 0.11620, 10.2396, 1
29.9, 2.25300, 0.09840, 9.5785, 1
68.27, 2.25300, 0.78710, 3.6267, 1
48.76, 2.26510, 0.14760, 10.3520, 1
37.58, 2.26510, 0.12120, 9.8299, 1
28.84, 2.26510, 0.11000, 8.4851, 1
67.15, 2.26510, 0.88390, 3.4162, 1
48.19, 2.27710, 0.14820, 10.3130, 1
36.9, 2.27710, 0.12660, 9.4130, 1
27.86, 2.27710, 0.12050, 7.6101, 1
66.07, 2.27710, 0.97640, 3.2406, 1
47.08, 2.28920, 0.14610, 10.3241, 1
36.25, 2.28920, 0.13230, 8.9993, 1
65.02, 2.28920, 1.06190, 3.0989, 1
