   8924, 3, online, outlier
    28,  3.159, 0.07134, 0
    27,  3.366, 0.07809, 0
    26,  3.295, 0.07206, 0
    25,  3.239, 0.06696, 0
    85,    3.7, 0.2926, 0
    75,  3.901,  0.287, 0
    70,  4.032, 0.2862, 0
    65,   3.86, 0.2435, 0
    60,  3.648, 0.2008, 0
    55,  3.757, 0.1953, 0
    50,  3.717, 0.1737, 0
    48,  3.606,  0.157, 0
    46,  3.619, 0.1515, 0
    44,  3.642, 0.1468, 0
    42,   3.62, 0.1385, 0
    40,  3.577, 0.1287, 0
    38,  3.549, 0.1204, 0
    36,  3.512, 0.1116, 0
    34,  3.443, 0.1014, 0
    32,  3.414, 0.09378, 0
    30,  3.432, 0.08887, 0
    29,  3.431, 0.08584, 0
    28,  3.404, 0.08161, 0
    27,  3.343, 0.07591, 0
    26,  3.261, 0.06955, 0
    25,  3.208, 0.06472, 0
    70,  4.019, 0.2515, 0
    65,  3.873, 0.2169, 0
    65,  3.387, 0.1659, 0
    60,  3.508, 0.1643, 0
    55,  3.766, 0.1735, 0
    50,  3.685,  0.151, 0
    48,  3.598, 0.1382, 0
    46,  3.632,  0.135, 0
    44,  3.641, 0.1297, 0
    42,  3.608, 0.1216, 0
    40,  3.574, 0.1136, 0
    38,  3.562, 0.1073, 0
    36,  3.533, 0.09995, 0
    34,  3.471, 0.0911, 0
    32,  3.434, 0.08393, 0
    30,  3.395, 0.07691, 0
    29,   3.37, 0.07324, 0
    28,  3.344, 0.06963, 0
    27,  3.315, 0.06598, 0
    26,  3.289, 0.06257, 0
    25,  3.253, 0.05885, 0
    70,  4.066, 0.2363, 0
    65,  3.939,  0.206, 0
    60,  3.688, 0.1666, 0
    55,  3.773, 0.1598, 0
    50,  3.575, 0.1305, 0
    48,    3.5,   0.12, 0
    46,  3.567, 0.1195, 0
    44,  3.591, 0.1159, 0
    42,  3.565,  0.109, 0
    40,  3.528, 0.1017, 0
    38,  3.547, 0.09764, 0
    36,  3.542, 0.09223, 0
    34,   3.45, 0.08261, 0
    32,   3.37, 0.07422, 0
    30,  3.318, 0.06745, 0
    29,  3.293, 0.06419, 0
    28,  3.276, 0.06135, 0
    27,  3.272, 0.05901, 0
    26,  3.271, 0.0568, 0
    25,  3.255, 0.05407, 0
    90,  3.701, 0.2694, 0
    85,   3.59, 0.2394, 0
    80,  3.605, 0.2272, 0
    75,  3.645, 0.2178, 0
    70,  3.871, 0.2292, 0
    65,  3.837, 0.2092, 0
    60,  3.552, 0.1654, 0
    55,   3.83, 0.1763, 0
    50,  3.668,  0.147, 0
    48,  3.575, 0.1341, 0
    46,  3.624,  0.132, 0
    44,  3.643, 0.1276, 0
    42,  3.615,   0.12, 0
    40,  3.562, 0.1109, 0
    38,  3.529, 0.1034, 0
    36,  3.502, 0.09649, 0
    34,  3.455, 0.08871, 0
    32,  3.411, 0.08137, 0
    30,  3.379, 0.07484, 0
    29,  3.367, 0.07185, 0
    28,  3.345, 0.06846, 0
    27,  3.309, 0.06461, 0
    26,  3.264, 0.06053, 0
    25,   3.22, 0.05666, 0
    90,  3.622, 0.2336, 0
    85,  3.583, 0.2159, 0
    80,  3.604, 0.2056, 0
    75,  3.653,  0.198, 0
    70,  3.955, 0.2167, 0
    65,  3.854, 0.1911, 0
    60,  3.519,  0.147, 0
    55,   3.73, 0.1514, 0
    50,  3.648, 0.1316, 0
    48,  3.581, 0.1218, 0
    46,  3.621, 0.1194, 0
    44,  3.636, 0.1151, 0
    42,  3.594, 0.1074, 0
    40,  3.494, 0.09664, 0
    38,  3.441, 0.08902, 0
    36,  3.429, 0.08376, 0
    34,  3.399, 0.07774, 0
    32,  3.364, 0.07167, 0
    30,  3.317, 0.0653, 0
    29,  3.289, 0.06209, 0
    28,   3.26, 0.0589, 0
    27,  3.236, 0.05594, 0
    26,  3.224, 0.05348, 0
    90,  3.832, 0.2497, 0
    80,  3.914, 0.2316, 0
    75,  3.748,  0.199, 0
    70,  3.943, 0.2056, 0
    65,  3.811, 0.1784, 0
    60,  3.582, 0.1454, 0
    55,  3.752, 0.1463, 0
    50,  3.654, 0.1261, 0
    48,  3.591, 0.1169, 0
    46,  3.623, 0.1141, 0
    44,  3.643, 0.1103, 0
    42,  3.609, 0.1034, 0
    40,  3.511, 0.09316, 0
    38,  3.465, 0.0862, 0
    36,  3.454, 0.08112, 0
    34,   3.39, 0.07383, 0
    32,  3.329,  0.067, 0
    30,  3.319, 0.06242, 0
    29,  3.307, 0.0599, 0
    28,  3.282, 0.05696, 0
    27,  3.239, 0.05351, 0
    26,  3.196, 0.05017, 0
    25,  3.164, 0.0473, 0
    70,  3.949, 0.2569, 0
    65,  3.726, 0.2124, 0
    60,  3.494, 0.1724, 0
    55,  3.673, 0.1746, 0
    50,  3.556, 0.1488, 0
    48,  3.489, 0.1376, 0
    46,  3.538, 0.1356, 0
    44,  3.555, 0.1309, 0
    42,  3.516, 0.1222, 0
    40,  3.469, 0.1133, 0
    38,  3.467, 0.1075, 0
    36,  3.454, 0.1011, 0
    34,   3.42, 0.09359, 0
    32,  3.397, 0.08693, 0
    30,  3.365, 0.07998, 0
    29,  3.349, 0.07655, 0
    28,  3.335, 0.07331, 0
    27,  3.319, 0.07002, 0
    26,  3.309, 0.06699, 0
    25,  3.298, 0.06401, 0
    85,  3.583, 0.2223, 0
    80,  3.601, 0.2112, 0
    75,  3.734,  0.213, 0
    70,  3.889, 0.2157, 0
    65,  3.822, 0.1934, 0
    60,  3.645, 0.1624, 0
    55,   3.79, 0.1609, 0
    50,   3.68, 0.1379, 0
    48,  3.549, 0.1231, 0
    46,  3.617, 0.1226, 0
    44,   3.65, 0.1194, 0
    42,  3.629, 0.1126, 0
    40,  3.564, 0.1035, 0
    38,  3.492, 0.0944, 0
    36,  3.432, 0.08637, 0
    34,  3.376, 0.07892, 0
    32,  3.351, 0.07317, 0
    30,  3.315, 0.06713, 0
    29,  3.298, 0.06423, 0
    28,   3.29, 0.06173, 0
    27,  3.279, 0.05912, 0
    26,  3.261, 0.0563, 0
    25,  3.231, 0.05316, 0
    85,  3.604, 0.2406, 0
    80,  3.548, 0.2196, 0
    75,  3.615, 0.2137, 0
    70,  3.862, 0.2276, 0
    65,  3.732, 0.1973, 0
    60,   3.48, 0.1584, 0
    55,  3.696, 0.1638, 0
    50,  3.558,  0.138, 0
    48,  3.469, 0.1259, 0
    46,  3.514, 0.1238, 0
    44,  3.529, 0.1194, 0
    42,  3.492, 0.1116, 0
    40,  3.426, 0.1023, 0
    38,  3.403, 0.09596, 0
    36,   3.39, 0.09017, 0
    34,  3.361, 0.08371, 0
    32,  3.335, 0.07759, 0
    30,  3.314, 0.07184, 0
    29,  3.307, 0.06912, 0
    28,  3.299, 0.06643, 0
    27,  3.285, 0.06352, 0
    26,  3.275, 0.06078, 0
    25,  3.272, 0.05833, 0
    85,  3.975,  0.277, 0
    80,      4, 0.2639, 0
    75,  4.001, 0.2476, 0
    70,  4.174, 0.2515, 0
    65,  3.988, 0.2131, 0
    60,  3.714, 0.1707, 0
    55,  3.866, 0.1695, 0
    50,  3.738,  0.144, 0
    48,  3.592, 0.1277, 0
    46,  3.586,  0.122, 0
    44,  3.589, 0.1169, 0
    42,  3.567, 0.1102, 0
    40,  3.533, 0.1029, 0
    38,  3.507, 0.09638, 0
    36,  3.463, 0.08901, 0
    34,  3.388, 0.08047, 0
    32,  3.364, 0.07467, 0
    30,  3.361, 0.06987, 0
    29,  3.348, 0.06702, 0
    28,   3.32, 0.06363, 0
    27,  3.281, 0.05993, 0
    26,   3.25, 0.05664, 0
    25,  3.214, 0.05326, 0
    70,  3.907, 0.2148, 0
    65,  3.801, 0.1888, 0
    60,  3.528, 0.1501, 0
    55,  3.725, 0.1534, 0
    50,  3.732,   0.14, 0
    48,  3.675, 0.1303, 0
    46,  3.691, 0.1259, 0
    44,  3.664, 0.1187, 0
    42,  3.574, 0.1078, 0
    40,  3.427, 0.0944, 0
    38,  3.407, 0.08863, 0
    36,  3.376, 0.08245, 0
    34,  3.296, 0.07424, 0
    32,  3.104, 0.06195, 0
    30,  3.103, 0.05807, 0
    29,  3.112, 0.05643, 0
    28,  3.123, 0.0549, 0
    27,  3.124, 0.05294, 0
    26,  3.117, 0.05078, 0
    25,  3.104, 0.04842, 0
    95,  4.122, 0.4285, 0
    90,   4.06, 0.3939, 0
    85,  3.753, 0.3179, 0
    75,   3.67, 0.2682, 0
    70,  3.938, 0.2882, 0
    65,  3.826, 0.2526, 0
    60,  3.634, 0.2103, 0
    55,  3.836, 0.2148, 0
    50,  3.683, 0.1801, 0
    48,    3.6, 0.1651, 0
    46,  3.678, 0.1652, 0
    44,  3.716, 0.1613, 0
    42,  3.681, 0.1511, 0
    40,  3.614, 0.1387, 0
    38,  3.586, 0.1297, 0
    36,  3.565, 0.1215, 0
    34,  3.527, 0.1123, 0
    32,  3.514, 0.1049, 0
    30,  3.485, 0.09672, 0
    29,  3.458, 0.09209, 0
    28,  3.416, 0.08674, 0
    27,  3.366, 0.08121, 0
    26,  3.321, 0.07612, 0
    25,  3.282, 0.07148, 0
    90,  3.677, 0.2464, 0
    85,  3.515, 0.2126, 0
    80,  3.516, 0.2002, 0
    75,  3.654, 0.2028, 0
    70,      4, 0.2268, 0
    65,  3.818, 0.1918, 0
    60,  3.549,  0.153, 0
    55,  3.773, 0.1585, 0
    50,  3.667, 0.1361, 0
    48,  3.534, 0.1214, 0
    46,  3.584, 0.1196, 0
    44,  3.629, 0.1173, 0
    42,  3.627, 0.1118, 0
    40,  3.566,  0.103, 0
    38,  3.485, 0.09341, 0
    36,  3.435, 0.08598, 0
    34,  3.392, 0.07921, 0
    32,  3.364, 0.07332, 0
    30,  3.317, 0.06681, 0
    29,  3.295, 0.06373, 0
    28,  3.281, 0.06101, 0
    27,  3.264, 0.05825, 0
    26,  3.245, 0.05544, 0
    25,  3.223, 0.05257, 0
    70,  3.683, 0.1872, 0
    60,  3.473, 0.1426, 0
    55,  3.787, 0.1555, 0
    50,   3.75, 0.1386, 0
    48,  3.661, 0.1268, 0
    46,  3.626, 0.1192, 0
    44,  3.605, 0.1127, 0
    42,  3.559, 0.1048, 0
    40,  3.509, 0.09707, 0
    38,  3.499, 0.09169, 0
    36,   3.47, 0.08546, 0
    34,  3.385, 0.07679, 0
    32,  3.333, 0.07008, 0
    30,   3.31, 0.06478, 0
    29,  3.297, 0.06213, 0
    28,  3.279, 0.05935, 0
    27,   3.25, 0.05623, 0
    26,  3.221, 0.05316, 0
    25,  3.192, 0.05021, 0
    85,  3.608, 0.2267, 0
    80,  3.737, 0.2288, 0
    75,  3.794, 0.2212, 0
    70,  3.932, 0.2216, 0
    65,  3.942, 0.2069, 0
    60,  3.806,  0.178, 0
    55,  3.824, 0.1647, 0
    50,  3.692, 0.1396, 0
    48,  3.587, 0.1265, 0
    46,  3.596, 0.1218, 0
    44,  3.633,  0.119, 0
    42,  3.626, 0.1131, 0
    40,  3.571, 0.1045, 0
    38,  3.508, 0.0958, 0
    36,  3.462, 0.0884, 0
    34,  3.406, 0.0808, 0
    32,  3.361, 0.07404, 0
    30,  3.319, 0.0677, 0
    29,  3.301, 0.06474, 0
    28,  3.286, 0.06193, 0
    27,  3.267, 0.05902, 0
    26,  3.246, 0.05612, 0
    25,  3.224, 0.05321, 0
    65,  3.821, 0.1983, 0
    60,  3.584, 0.1611, 0
    55,  3.818, 0.1675, 0
    50,  3.669, 0.1407, 0
    48,  3.559,  0.127, 0
    46,  3.606,  0.125, 0
    44,   3.63, 0.1212, 0
    42,  3.601, 0.1138, 0
    40,  3.523, 0.1037, 0
    38,  3.483, 0.09635, 0
    36,  3.474, 0.09081, 0
    34,  3.437, 0.08392, 0
    32,  3.377, 0.07625, 0
    30,  3.332, 0.0696, 0
    29,  3.322, 0.06686, 0
    28,  3.311, 0.06414, 0
    27,  3.291, 0.0611, 0
    26,  3.269, 0.05806, 0
    25,  3.248, 0.05513, 0
    50,  3.647, 0.1708, 0
    46,  3.633, 0.1559, 0
    44,  3.666, 0.1519, 0
    42,  3.618, 0.1412, 0
    40,  3.558, 0.1301, 0
    38,  3.584, 0.1253, 0
    36,  3.553, 0.1167, 0
    34,  3.499, 0.1069, 0
    32,  3.479, 0.09951, 0
    30,  3.436, 0.09099, 0
    29,  3.408, 0.08653, 0
    28,  3.385, 0.08241, 0
    27,  3.365, 0.07853, 0
    26,  3.346, 0.07475, 0
    25,  3.334, 0.07137, 0
   100,  2.929, 0.2038, 1
   100,  3.389, 0.2728, 1
   100,  2.219,  0.117, 1
    95,  3.097, 0.2164, 1
    95,  3.376, 0.2573, 1
    95,  2.486, 0.1395, 1
    95,  2.672, 0.1611, 1
    95,  2.179, 0.1072, 1
    90,  3.433, 0.2519, 1
    90,  2.504, 0.1341, 1
    90,  2.698, 0.1556, 1
    90,  2.163, 0.1001, 1
    85,  3.398, 0.2331, 1
    85,  2.161, 0.09428, 1
    85,  4.737, 0.4531, 1
    80,  3.397, 0.2193, 1
    80,  2.378, 0.1074, 1
    80,  2.526, 0.1212, 1
    80,  2.017, 0.07735, 1
    75,  3.135, 0.1751, 1
    75,  3.439, 0.2107, 1
    75,  2.289, 0.09335, 1
    75,   2.02, 0.07269, 1
    75,  2.579, 0.1185, 1
    70,  3.076, 0.1574, 1
    70,  2.253, 0.08442, 1
    70,  2.552, 0.1083, 1
    70,  3.431, 0.1957, 1
    65,  3.152, 0.1534, 1
    65,  3.421, 0.1807, 1
    65,   2.22, 0.07609, 1
    65,  2.444, 0.09226, 1
    65,  4.979, 0.3828, 1
    60,  2.207, 0.06944, 1
    60,  2.627, 0.09833, 1
    60,  2.686, 0.1029, 1
    60,  2.453, 0.08574, 1
    55,  3.062, 0.1225, 1
    55,  3.332, 0.1451, 1
    55,  2.221, 0.06447, 1
    55,  2.156, 0.06071, 1
    55,  2.178, 0.06197, 1
    55,  2.482, 0.0805, 1
    50,   3.07, 0.1119, 1
    50,  3.321,  0.131, 1
    50,  2.113, 0.05306, 1
    50,  4.587,   0.25, 1
    50,  4.623, 0.2538, 1
    50,  2.421, 0.06961, 1
    50,  2.271, 0.06126, 1
    50,  4.416, 0.2316, 1
    50,  2.325, 0.06419, 1
    48,  3.055, 0.1064, 1
    48,  3.296, 0.1239, 1
    48,  2.338, 0.06235, 1
    48,  2.109, 0.0507, 1
    48,   4.48, 0.2288, 1
    48,   4.45, 0.2259, 1
    48,  4.591, 0.2404, 1
    48,  2.437, 0.06773, 1
    48,   2.24, 0.05721, 1
    46,  3.042, 0.1011, 1
    46,  3.295, 0.1186, 1
    46,  2.118, 0.04901, 1
    46,  2.303, 0.05796, 1
    46,  2.041, 0.04551, 1
    46,  4.723, 0.2438, 1
    46,  2.216, 0.05368, 1
    46,  2.485, 0.06749, 1
    44,  3.033, 0.09618, 1
    44,  3.302,  0.114, 1
    44,  4.812,  0.242, 1
    44,  2.046, 0.04375, 1
    44,  2.602, 0.07076, 1
    44,  2.442, 0.06231, 1
    44,  2.231, 0.05202, 1
    44,  2.193, 0.05026, 1
    44,  2.677, 0.07491, 1
    42,  3.012, 0.09051, 1
    42,  3.302, 0.1088, 1
    42,  2.036, 0.04136, 1
    42,  4.918, 0.2413, 1
    42,  2.204, 0.04846, 1
    42,  2.145, 0.0459, 1
    42,   2.35, 0.05511, 1
    42,  2.447, 0.05974, 1
    42,  2.455, 0.06016, 1
    40,  2.972, 0.08393, 1
    40,  3.203, 0.0975, 1
    40,  2.038, 0.03946, 1
    40,  2.221, 0.04688, 1
    40,   2.18, 0.04516, 1
    40,  2.393, 0.05443, 1
    40,   2.44, 0.05659, 1
    40,  2.331, 0.05162, 1
    38,  2.943, 0.07817, 1
    38,  3.158, 0.09004, 1
    38,  4.457, 0.1793, 1
    38,  2.036, 0.03741, 1
    38,  2.277, 0.0468, 1
    38,  4.154, 0.1557, 1
    38,  2.337, 0.04931, 1
    38,  4.956, 0.2218, 1
    38,  2.179, 0.04285, 1
    36,  2.928, 0.0733, 1
    36,  3.155, 0.08513, 1
    36,  4.316, 0.1593, 1
    36,  4.139, 0.1465, 1
    36,  2.059, 0.03627, 1
    36,  2.237, 0.04281, 1
    36,  2.276, 0.0443, 1
    36,  2.158, 0.03984, 1
    34,  2.931, 0.06937, 1
    34,  3.191, 0.08226, 1
    34,  2.612, 0.0551, 1
    34,  2.695, 0.05866, 1
    34,  4.334, 0.1517, 1
    34,  4.156, 0.1395, 1
    34,  2.058, 0.03421, 1
    34,  4.833, 0.1887, 1
    34,  2.243, 0.04063, 1
    32,  2.924,  0.065, 1
    32,  2.619, 0.05214, 1
    32,  3.217, 0.07866, 1
    32,  2.717, 0.0561, 1
    32,  4.091, 0.1272, 1
    32,  2.082, 0.03297, 1
    32,  3.883, 0.1146, 1
    32,  4.761, 0.1724, 1
    32,  2.247, 0.03838, 1
    30,   2.86, 0.05829, 1
    30,  3.078, 0.06752, 1
    30,  2.985, 0.06352, 1
    30,  3.201,  0.073, 1
    30,  2.685, 0.05137, 1
    30,  2.682, 0.05127, 1
    30,  4.029, 0.1157, 1
    30,    3.9, 0.1084, 1
    30,  2.119, 0.03199, 1
    29,  2.828, 0.05512, 1
    29,  2.973, 0.06089, 1
    29,  3.997, 0.1101, 1
    29,  3.923,  0.106, 1
    29,  2.129, 0.03124, 1
    29,  4.373, 0.1317, 1
    29,   4.28, 0.1262, 1
    29,  2.377, 0.03891, 1
    29,  2.009, 0.0278, 1
    28,  2.803, 0.05225, 1
    28,  2.972, 0.05874, 1
    28,  2.128, 0.03013, 1
    28,  4.421,   0.13, 1
    28,  2.375, 0.03751, 1
    28,  2.436, 0.03947, 1
    28,  2.004, 0.02671, 1
    28,  4.231, 0.1191, 1
    28,   4.98,  0.165, 1
    27,  2.787, 0.04983, 1
    27,  3.896, 0.09737, 1
    27,  2.134, 0.0292, 1
    27,  3.742, 0.0898, 1
    27,  4.447, 0.1268, 1
    27,  2.007, 0.02584, 1
    27,  2.973, 0.0567, 1
    27,  2.055, 0.0271, 1
    27,  2.246, 0.03236, 1
    26,   2.79, 0.04809, 1
    26,  2.968, 0.05443, 1
    26,  2.485, 0.03815, 1
    26,  2.127, 0.02794, 1
    26,  3.959, 0.09682, 1
    26,   2.02, 0.02521, 1
    26,  4.473, 0.1236, 1
    26,  2.537, 0.03974, 1
    26,  2.059, 0.02618, 1
    25,  2.794, 0.04637, 1
    25,  3.117, 0.05769, 1
    25,  3.176, 0.05993, 1
    25,  2.651, 0.04174, 1
    25,  2.691, 0.04299, 1
    25,  2.934, 0.05112, 1
    25,  2.483, 0.03661, 1
    25,  3.997, 0.09489, 1
    25,  2.149, 0.02743, 1
   100,  2.935, 0.2002, 1
   100,  2.163, 0.1087, 1
   100,  2.471,  0.142, 1
   100,  3.366, 0.2633, 1
    95,  2.974, 0.1953, 1
    95,  3.366, 0.2502, 1
    95,  2.291, 0.1159, 1
    95,  2.433, 0.1307, 1
    95,  2.039, 0.0918, 1
    90,  4.842, 0.4906, 1
    90,  2.103, 0.09256, 1
    90,  2.159, 0.09751, 1
    90,  2.026, 0.08584, 1
    85,  2.493, 0.1228, 1
    85,  2.672, 0.1411, 1
    85,  4.663, 0.4296, 1
    85,  2.161, 0.09227, 1
    85,  2.225, 0.09778, 1
    85,  2.057, 0.0836, 1
    80,  4.774, 0.4239, 1
    80,  2.551, 0.1211, 1
    80,  2.661, 0.1317, 1
    80,  2.181, 0.08843, 1
    80,  2.263, 0.09528, 1
    80,  2.065, 0.07927, 1
    75,  3.177, 0.1759, 1
    75,  3.307, 0.1906, 1
    70,  3.103, 0.1567, 1
    70,  2.602, 0.1102, 1
    70,  2.706, 0.1191, 1
    70,  4.932, 0.3958, 1
    70,  3.415, 0.1898, 1
    70,   2.02, 0.06638, 1
    65,  3.189, 0.1536, 1
    65,   3.39, 0.1736, 1
    65,  2.595, 0.1018, 1
    65,  4.873, 0.3587, 1
    65,  2.135, 0.06888, 1
    65,  2.782, 0.1169, 1
    60,  2.266, 0.07163, 1
    60,  2.385, 0.0793, 1
    60,  2.119, 0.06261, 1
    55,  3.066, 0.1202, 1
    55,  3.333,  0.142, 1
    55,  4.684, 0.2805, 1
    55,  2.152, 0.0592, 1
    55,   2.15, 0.05911, 1
    55,  2.541, 0.08255, 1
    55,  2.604, 0.08667, 1
    55,  2.384, 0.07269, 1
    50,  3.079, 0.1102, 1
    50,  3.324, 0.1284, 1
    50,  2.133, 0.05287, 1
    50,  2.509, 0.07319, 1
    50,  2.631, 0.08043, 1
    50,  2.335, 0.06335, 1
    50,  4.554,  0.241, 1
    48,  3.072, 0.1053, 1
    48,  3.311, 0.1223, 1
    48,  2.116, 0.04995, 1
    48,  2.607, 0.07582, 1
    48,  2.693, 0.08093, 1
    48,   2.45, 0.06698, 1
    48,  4.512, 0.2271, 1
    46,  3.059,    0.1, 1
    46,  3.313, 0.1174, 1
    46,  2.142, 0.04904, 1
    46,  2.608, 0.07275, 1
    46,  2.479, 0.06569, 1
    46,  4.537, 0.2201, 1
    46,  2.722, 0.0792, 1
    44,  3.049, 0.09511, 1
    44,  2.141, 0.0469, 1
    44,  3.319, 0.1127, 1
    44,  4.733, 0.2291, 1
    44,  2.416, 0.05968, 1
    44,  2.351, 0.05654, 1
    44,  2.521, 0.06499, 1
    44,  2.008, 0.04124, 1
    42,  3.043, 0.09038, 1
    42,  3.319, 0.1075, 1
    42,  2.114, 0.04363, 1
    42,  2.405, 0.05646, 1
    42,  2.251, 0.04947, 1
    42,  2.196, 0.04708, 1
    42,  2.325, 0.05277, 1
    42,  4.686, 0.2144, 1
    42,  2.519, 0.06193, 1
    40,  3.034, 0.08557, 1
    40,  3.294, 0.1009, 1
    40,  2.105, 0.04118, 1
    40,  2.243, 0.04677, 1
    40,  2.303, 0.04931, 1
    40,  2.194, 0.04477, 1
    40,  2.012, 0.03764, 1
    40,  4.691, 0.2046, 1
    38,  3.024, 0.08076, 1
    38,  3.264, 0.09412, 1
    38,  4.342, 0.1665, 1
    38,  4.202, 0.1559, 1
    38,  2.074, 0.03799, 1
    38,  4.734,  0.198, 1
    38,  2.252, 0.04479, 1
    38,  2.371, 0.04965, 1
    38,  2.195, 0.04255, 1
    36,  2.957, 0.07319, 1
    36,  2.647, 0.05862, 1
    36,  4.262,  0.152, 1
    36,  2.069, 0.03582, 1
    36,  4.716, 0.1861, 1
    36,  4.582, 0.1757, 1
    36,   2.24, 0.04198, 1
    36,  2.768, 0.0641, 1
    36,  3.276, 0.08982, 1
    34,  2.908, 0.06686, 1
    34,  3.185, 0.08015, 1
    34,  3.265, 0.08427, 1
    34,  2.671, 0.05637, 1
    34,  2.766, 0.06047, 1
    34,  3.045, 0.07327, 1
    34,  4.368, 0.1508, 1
    34,  4.135, 0.1351, 1
    34,  2.033, 0.03266, 1
    32,  2.869, 0.06122, 1
    32,  3.044, 0.06893, 1
    32,  2.019, 0.03032, 1
    32,  4.485, 0.1496, 1
    32,  2.298, 0.03927, 1
    32,   2.36, 0.04144, 1
    32,   4.24, 0.1338, 1
    32,  4.912, 0.1795, 1
    32,  2.102, 0.03288, 1
    30,  2.837, 0.05614, 1
    30,  3.047, 0.06475, 1
    30,  2.548, 0.04527, 1
    30,  2.589, 0.04674, 1
    30,  2.008, 0.02812, 1
    30,  4.583, 0.1465, 1
    30,  2.292, 0.03664, 1
    30,  3.973, 0.1101, 1
    30,  2.149, 0.03221, 1
    29,  2.825, 0.05378, 1
    29,  3.056, 0.06296, 1
    29,   2.53, 0.04316, 1
    29,  2.008, 0.02718, 1
    29,  2.605, 0.04576, 1
    29,  2.297, 0.03558, 1
    29,  4.007, 0.1082, 1
    29,  4.555, 0.1399, 1
    29,  2.124, 0.03042, 1
    28,  2.815, 0.05156, 1
    28,  2.521, 0.04137, 1
    28,   2.29, 0.03415, 1
    28,  4.475, 0.1304, 1
    28,   3.06, 0.06095, 1
    28,  4.068, 0.1077, 1
    28,  2.138, 0.02974, 1
    28,  2.085, 0.0283, 1
    28,  2.376, 0.03676, 1
    27,  2.809, 0.04952, 1
    27,   3.06, 0.05878, 1
    27,  2.566, 0.04134, 1
    27,  2.604, 0.04256, 1
    27,  2.461,  0.038, 1
    27,  2.508, 0.03946, 1
    27,  2.284, 0.03275, 1
    27,  4.424, 0.1228, 1
    27,  2.138, 0.02868, 1
    26,   2.81, 0.04771, 1
    26,  2.978, 0.0536, 1
    26,  2.937, 0.05215, 1
    26,  3.059, 0.05656, 1
    26,   2.46, 0.03657, 1
    26,   2.29, 0.03171, 1
    26,  4.393, 0.1166, 1
    26,  2.153, 0.02802, 1
    26,  2.206, 0.02941, 1
    25,  2.813, 0.04597, 1
    25,  3.025, 0.05319, 1
    25,  3.071, 0.05481, 1
    25,  2.659, 0.0411, 1
    25,  2.701, 0.04238, 1
    25,  2.467, 0.03538, 1
    25,  2.922, 0.04961, 1
    25,  4.319, 0.1084, 1
    25,  2.302, 0.03081, 1
   100,  2.992, 0.1878, 1
   100,  4.765, 0.4765, 1
   100,  2.212, 0.1027, 1
   100,  3.327, 0.2323, 1
    95,  3.036, 0.1837, 1
    95,  3.323, 0.2201, 1
    95,  4.699, 0.4402, 1
    95,  2.263, 0.1021, 1
    90,  4.869, 0.4479, 1
    90,  2.214, 0.0926, 1
    90,  2.301, 0.09999, 1
    90,  2.135, 0.08612, 1
    85,  2.508, 0.1122, 1
    85,  2.251, 0.09038, 1
    85,  2.309, 0.09509, 1
    85,  2.639, 0.1242, 1
    85,  2.164, 0.08356, 1
    80,  4.482, 0.3373, 1
    80,  2.356, 0.09319, 1
    80,  2.285, 0.08766, 1
    80,  2.666, 0.1193, 1
    75,   4.42, 0.3075, 1
    75,  2.237, 0.07877, 1
    75,   2.19, 0.07551, 1
    75,  2.468, 0.09591, 1
    75,  2.411, 0.09153, 1
    75,  2.626, 0.1085, 1
    70,  3.126, 0.1436, 1
    70,  4.909,  0.354, 1
    70,  3.408, 0.1706, 1
    70,  2.462, 0.08902, 1
    70,  2.577, 0.09757, 1
    70,  2.299, 0.07766, 1
    65,   3.18,  0.138, 1
    65,  3.389, 0.1567, 1
    65,  4.808, 0.3154, 1
    65,  2.562, 0.08956, 1
    65,   2.63, 0.09437, 1
    65,   2.12, 0.06129, 1
    65,  2.043, 0.05694, 1
    65,  2.288, 0.07142, 1
    65,  2.248, 0.06894, 1
    60,  4.821, 0.2926, 1
    60,  2.492, 0.07821, 1
    60,  2.096, 0.05533, 1
    60,  2.038, 0.05232, 1
    60,  2.284, 0.06567, 1
    60,  2.234, 0.06285, 1
    60,  2.656, 0.08881, 1
    60,  2.363, 0.07031, 1
    55,  3.162, 0.1154, 1
    55,  3.414, 0.1345, 1
    55,  4.728,  0.258, 1
    55,  2.213, 0.05652, 1
    55,  2.125, 0.05213, 1
    55,  2.485, 0.07126, 1
    50,  3.155, 0.1044, 1
    50,  3.407, 0.1218, 1
    50,  2.752, 0.07945, 1
    50,  2.807, 0.08269, 1
    50,  4.799, 0.2416, 1
    50,  2.045, 0.04388, 1
    50,  2.369, 0.05888, 1
    50,  2.204, 0.05099, 1
    50,  2.275, 0.05429, 1
    48,  3.089, 0.09614, 1
    48,   3.28, 0.1084, 1
    48,  4.958, 0.2477, 1
    48,  2.043, 0.04206, 1
    48,  2.552, 0.06562, 1
    48,  2.263, 0.05159, 1
    48,   4.56, 0.2095, 1
    48,   2.14, 0.04613, 1
